Hourly Obs,,,,,,,,,,,,,,,,,,,
Month/Year: 08/2013,,,,,,,,,,,,,,,,,,,
Station Location: BALTIMORE DOWNTOWN (93784),,,,,,,,,,,,,,,,,,,
Lat: 39.281,,,,,,,,,,,,,,,,,,,
Lon: -76.608,,,,,,,,,,,,,,,,,,,
Elev: 20 ft. above sea level,,,,,,,,,,,,,,,,,,,
WBAN,Date,Time,StationType,SkyCondition,Visibility,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,WetBulbCelsius,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,StationPressure,SeaLevelPressure,RecordType,HourlyPrecip,Altimeter
93784,20130802,2254,11,M,M,80,26.7,70,21.2,65,18.3,60,M,M,29.93,29.94,AA, ,29.95
93784,20130802,2354,11,M,M,79,26.1,70,21,65,18.3,62,M,M,29.93,29.95,AA, ,29.95
93784,20130803,54,11,M,M,77,25,69,20.7,65,18.3,67,M,M,29.92,29.93,AA, ,29.94
93784,20130803,154,11,M,M,77,25,68,20,63,17.2,62,M,M,29.91,29.93,AA, ,29.93
93784,20130803,254,11,M,M,76,24.4,68,20.1,64,17.8,67,M,M,29.91,29.93,AA, ,29.93
93784,20130803,354,11,M,M,75,23.9,68,20,64,17.8,69,M,M,29.91,29.93,AA, ,29.93
93784,20130803,454,11,M,M,75,23.9,68,20,64,17.8,69,M,M,29.93,29.94,AA, ,29.95
93784,20130803,554,11,M,M,74,23.3,68,19.8,64,17.8,71,M,M,29.93,29.95,AA, ,29.95
93784,20130803,654,11,M,M,76,24.4,68,19.8,63,17.2,64,M,M,29.95,29.97,AA, ,29.97
93784,20130803,754,11,M,M,76,24.4,68,19.8,63,17.2,64,M,M,29.95,29.97,AA, ,29.97
93784,20130803,854,11,M,M,76,24.4,69,20.5,65,18.3,69,M,M,29.95,29.96,AA, ,29.97
93784,20130803,954,11,M,M,78,25.6,69,20.5,64,17.8,62,M,M,29.97,29.98,AA, ,29.99
93784,20130803,1054,11,M,M,80,26.7,69,20.6,63,17.2,56,M,M,29.97,29.99,AA, ,29.99
93784,20130803,1154,11,M,M,79,26.1,69,20.7,64,17.8,60,M,M,29.94,29.96,AA,0.01,29.96
93784,20130803,1254,11,M,M,73,22.8,66,18.9,62,16.7,69,M,M,29.89,29.91,AA,0.03,29.91
93784,20130803,1354,11,M,M,72,22.2,67,19.4,64,17.8,76,M,M,29.93,29.95,AA,0.04,29.95
93784,20130803,1454,11,M,M,72,22.2,66,19.1,63,17.2,73,M,M,29.93,29.94,AA,0.01,29.95
93784,20130803,1554,11,M,M,73,22.8,67,19.6,64,17.8,74,M,M,29.92,29.93,AA,0.03,29.94
93784,20130803,1654,11,M,M,74,23.3,68,20.1,65,18.3,74,M,M,29.93,29.95,AA, ,29.95
93784,20130803,1754,11,M,M,74,23.3,69,20.4,66,18.9,76,M,M,29.92,29.93,AA, ,29.94
93784,20130803,1854,11,M,M,74,23.3,69,20.4,66,18.9,76,M,M,29.9,29.92,AA, ,29.92
93784,20130803,1954,11,M,M,74,23.3,68,20.1,65,18.3,74,M,M,29.91,29.93,AA, ,29.93
93784,20130803,2054,11,M,M,73,22.8,67,19.6,64,17.8,74,M,M,29.91,29.93,AA, ,29.93
93784,20130803,2154,11,M,M,72,22.2,66,19.1,63,17.2,73,M,M,29.91,29.93,AA, ,29.93
93784,20130803,2254,11,M,M,72,22.2,67,19.4,64,17.8,76,M,M,29.91,29.93,AA, ,29.93
93784,20130803,2354,11,M,M,71,21.7,67,19.2,64,17.8,79,M,M,29.9,29.91,AA, ,29.92
93784,20130804,54,11,M,M,70,21.1,66,19,64,17.8,81,M,M,29.89,29.91,AA, ,29.91
93784,20130804,154,11,M,M,71,21.7,67,19.2,64,17.8,79,M,M,29.88,29.89,AA, ,29.9
93784,20130804,254,11,M,M,71,21.7,66,18.9,63,17.2,76,M,M,29.88,29.9,AA, ,29.9
93784,20130804,354,11,M,M,71,21.7,64,17.9,60,15.6,68,M,M,29.88,29.9,AA, ,29.9
93784,20130804,454,11,M,M,71,21.7,63,17,57,13.9,61,M,M,29.89,29.91,AA, ,29.91
93784,20130804,554,11,M,M,70,21.1,62,16.5,56,13.3,61,M,M,29.91,29.93,AA, ,29.93
93784,20130804,654,11,M,M,72,22.2,63,16.9,56,13.3,57,M,M,29.95,29.97,AA, ,29.97
93784,20130804,754,11,M,M,74,23.3,63,17.3,56,13.3,54,M,M,29.96,29.97,AA, ,29.98
93784,20130804,854,11,M,M,76,24.4,64,17.7,56,13.3,50,M,M,29.97,29.99,AA, ,29.99
93784,20130804,954,11,M,M,79,26.1,64,17.8,54,12.2,42,M,M,29.97,29.99,AA, ,29.99
93784,20130804,1054,11,M,M,81,27.2,65,18.4,55,12.8,41,M,M,29.96,29.98,AA, ,29.98
93784,20130804,1154,11,M,M,81,27.2,65,18.2,54,12.2,39,M,M,29.93,29.95,AA, ,29.95
93784,20130804,1254,11,M,M,82,27.8,67,19.2,57,13.9,43,M,M,29.93,29.95,AA, ,29.95
93784,20130804,1354,11,M,M,83,28.3,65,18.3,53,11.7,36,M,M,29.92,29.94,AA, ,29.94
93784,20130804,1454,11,M,M,84,28.9,64,18,51,10.6,32,M,M,29.92,29.93,AA, ,29.94
93784,20130804,1554,11,M,M,83,28.3,65,18,52,11.1,34,M,M,29.93,29.95,AA, ,29.95
93784,20130804,1654,11,M,M,81,27.2,64,17.9,53,11.7,38,M,M,29.94,29.96,AA, ,29.96
93784,20130804,1754,11,M,M,80,26.7,62,16.5,48,8.9,33,M,M,29.94,29.96,AA, ,29.96
93784,20130804,1854,11,M,M,79,26.1,61,16.3,48,8.9,34,M,M,29.96,29.97,AA, ,29.98
93784,20130804,1954,11,M,M,77,25,62,16.3,50,10,39,M,M,29.97,29.99,AA, ,29.99
93784,20130804,2054,11,M,M,75,23.9,61,16.2,51,10.6,43,M,M,29.99,30.01,AA, ,30.01
93784,20130804,2154,11,M,M,74,23.3,61,16.2,52,11.1,46,M,M,30,30.02,AA, ,30.02
93784,20130804,2254,11,M,M,74,23.3,61,16.2,52,11.1,46,M,M,30.01,30.02,AA, ,30.03
93784,20130804,2354,11,M,M,73,22.8,61,16,52,11.1,48,M,M,30.01,30.03,AA, ,30.03
93784,20130805,54,11,M,M,72,22.2,61,15.8,52,11.1,50,M,M,30.01,30.03,AA, ,30.03
93784,20130805,154,11,M,M,71,21.7,60,15.6,52,11.1,51,M,M,30.01,30.03,AA, ,30.03
93784,20130805,254,11,M,M,70,21.1,60,15.7,53,11.7,55,M,M,30.03,30.05,AA, ,30.05
93784,20130805,354,11,M,M,69,20.6,60,15.7,54,12.2,59,M,M,30.03,30.05,AA, ,30.05
93784,20130805,454,11,M,M,68,20,60,15.5,54,12.2,61,M,M,30.05,30.07,AA, ,30.07
93784,20130805,554,11,M,M,68,20,60,15.5,54,12.2,61,M,M,30.06,30.08,AA, ,30.08
93784,20130805,654,11,M,M,71,21.7,61,16.1,54,12.2,55,M,M,30.08,30.1,AA, ,30.1
93784,20130805,754,11,M,M,74,23.3,61,16.2,52,11.1,46,M,M,30.08,30.1,AA, ,30.1
93784,20130805,854,11,M,M,76,24.4,62,16.7,52,11.1,43,M,M,30.08,30.1,AA, ,30.1
93784,20130805,954,11,M,M,78,25.6,63,17.3,53,11.7,42,M,M,30.08,30.1,AA, ,30.1
93784,20130805,1054,11,M,M,78,25.6,63,17.1,52,11.1,40,M,M,30.08,30.1,AA, ,30.1
93784,20130805,1154,11,M,M,80,26.7,65,18.3,55,12.8,42,M,M,30.06,30.07,AA, ,30.08
93784,20130805,1254,11,M,M,80,26.7,65,18.3,55,12.8,42,M,M,30.04,30.06,AA, ,30.06
93784,20130805,1354,11,M,M,80,26.7,65,18.5,56,13.3,44,M,M,30.03,30.04,AA, ,30.05
93784,20130805,1454,11,M,M,81,27.2,65,18.4,55,12.8,41,M,M,30.01,30.03,AA, ,30.03
93784,20130805,1554,11,M,M,81,27.2,66,19,57,13.9,44,M,M,30,30.02,AA, ,30.02
93784,20130805,1654,11,M,M,79,26.1,66,18.6,57,13.9,47,M,M,30.01,30.03,AA, ,30.03
93784,20130805,1754,11,M,M,78,25.6,65,18.4,57,13.9,49,M,M,30.03,30.04,AA, ,30.05
93784,20130805,1854,11,M,M,77,25,65,18.2,57,13.9,50,M,M,30.04,30.05,AA, ,30.06
93784,20130805,1954,11,M,M,77,25,65,18.2,57,13.9,50,M,M,30.03,30.05,AA, ,30.05
93784,20130805,2054,11,M,M,77,25,65,18.2,57,13.9,50,M,M,30.03,30.05,AA, ,30.05
93784,20130805,2154,11,M,M,77,25,65,18.2,57,13.9,50,M,M,30.02,30.03,AA, ,30.04
93784,20130805,2254,11,M,M,76,24.4,65,18,57,13.9,52,M,M,30.03,30.05,AA, ,30.05
93784,20130805,2354,11,M,M,75,23.9,65,18.4,59,15,58,M,M,30.04,30.05,AA, ,30.06
93784,20130806,54,11,M,M,74,23.3,65,18.5,60,15.6,62,M,M,30.03,30.05,AA, ,30.05
93784,20130806,154,11,M,M,74,23.3,65,18.5,60,15.6,62,M,M,30.02,30.04,AA, ,30.04
93784,20130806,254,11,M,M,73,22.8,66,18.6,61,16.1,66,M,M,30.02,30.04,AA, ,30.04
93784,20130806,354,11,M,M,73,22.8,66,18.6,61,16.1,66,M,M,30.01,30.02,AA, ,30.03
93784,20130806,454,11,M,M,73,22.8,66,18.9,62,16.7,69,M,M,30.01,30.03,AA, ,30.03
93784,20130806,554,11,M,M,73,22.8,67,19.3,63,17.2,71,M,M,30.03,30.04,AA, ,30.05
93784,20130806,654,11,M,M,72,22.2,68,19.7,65,18.3,79,M,M,30.03,30.05,AA,0.02,30.05
93784,20130806,754,11,M,M,73,22.8,69,20.2,66,18.9,79,M,M,30.04,30.06,AA, ,30.06
93784,20130806,854,11,M,M,71,21.7,68,19.9,66,18.9,84,M,M,30.06,30.08,AA,0.05,30.08
93784,20130806,954,11,M,M,73,22.8,69,20.6,67,19.4,82,M,M,30.05,30.07,AA,0.01,30.07
93784,20130806,1054,11,M,M,73,22.8,68,19.9,65,18.3,76,M,M,30.05,30.07,AA, ,30.07
93784,20130806,1154,11,M,M,72,22.2,68,20,66,18.9,82,M,M,30.06,30.08,AA, ,30.08
93784,20130806,1254,11,M,M,72,22.2,68,20,66,18.9,82,M,M,30.06,30.08,AA, ,30.08
93784,20130806,1354,11,M,M,72,22.2,68,20,66,18.9,82,M,M,30.06,30.08,AA, ,30.08
93784,20130806,1454,11,M,M,73,22.8,69,20.2,66,18.9,79,M,M,30.05,30.07,AA, ,30.07
93784,20130806,1554,11,M,M,73,22.8,69,20.6,67,19.4,82,M,M,30.06,30.08,AA, ,30.08
93784,20130806,1654,11,M,M,73,22.8,69,20.2,66,18.9,79,M,M,30.06,30.08,AA, ,30.08
93784,20130806,1754,11,M,M,72,22.2,68,20,66,18.9,82,M,M,30.06,30.07,AA, ,30.08
93784,20130806,1854,11,M,M,72,22.2,68,20,66,18.9,82,M,M,30.06,30.08,AA, ,30.08
93784,20130806,1954,11,M,M,72,22.2,68,20,66,18.9,82,M,M,30.07,30.09,AA, ,30.09
93784,20130806,2054,11,M,M,72,22.2,68,20,66,18.9,82,M,M,30.07,30.09,AA, ,30.09
93784,20130806,2154,11,M,M,73,22.8,69,20.6,67,19.4,82,M,M,30.07,30.09,AA, ,30.09
93784,20130806,2254,11,M,M,73,22.8,69,20.2,66,18.9,79,M,M,30.07,30.09,AA, ,30.09
93784,20130806,2354,11,M,M,73,22.8,69,20.6,67,19.4,82,M,M,30.07,30.09,AA, ,30.09
93784,20130807,54,11,M,M,73,22.8,69,20.6,67,19.4,82,M,M,30.06,30.08,AA, ,30.08
93784,20130807,154,11,M,M,73,22.8,69,20.6,67,19.4,82,M,M,30.06,30.08,AA, ,30.08
93784,20130807,254,11,M,M,74,23.3,70,21.1,68,20,82,M,M,30.06,30.08,AA, ,30.08
93784,20130807,354,11,M,M,74,23.3,70,21.1,68,20,82,M,M,30.06,30.08,AA, ,30.08
93784,20130807,454,11,M,M,74,23.3,70,21.1,68,20,82,M,M,30.07,30.08,AA, ,30.09
93784,20130807,554,11,M,M,74,23.3,70,21.1,68,20,82,M,M,30.06,30.08,AA, ,30.08
93784,20130807,654,11,M,M,74,23.3,70,21.1,68,20,82,M,M,30.06,30.08,AA, ,30.08
93784,20130807,754,11,M,M,75,23.9,70,21.3,68,20,79,M,M,30.06,30.08,AA, ,30.08
93784,20130807,854,11,M,M,75,23.9,70,21.3,68,20,79,M,M,30.06,30.08,AA, ,30.08
93784,20130807,954,11,M,M,77,25,72,22,69,20.6,76,M,M,30.07,30.08,AA, ,30.09
93784,20130807,1054,11,M,M,78,25.6,72,22.2,69,20.6,74,M,M,30.06,30.08,AA, ,30.08
93784,20130807,1154,11,M,M,79,26.1,72,22,68,20,69,M,M,30.05,30.07,AA, ,30.07
93784,20130807,1254,11,M,M,82,27.8,74,23.2,70,21.1,67,M,M,30.03,30.05,AA, ,30.05
93784,20130807,1354,11,M,M,80,26.7,74,23.2,71,21.7,74,M,M,30.04,30.05,AA, ,30.06
93784,20130807,1454,11,M,M,83,28.3,75,23.7,71,21.7,67,M,M,30.01,30.03,AA, ,30.03
93784,20130807,1554,11,M,M,81,27.2,75,23.7,72,22.2,74,M,M,30,30.01,AA,0.02,30.02
93784,20130807,1654,11,M,M,83,28.3,75,23.7,71,21.7,67,M,M,30,30.02,AA,0.01,30.02
93784,20130807,1754,11,M,M,83,28.3,75,23.7,71,21.7,67,M,M,29.99,30.01,AA, ,30.01
93784,20130807,1854,11,M,M,82,27.8,74,23.2,70,21.1,67,M,M,30,30.01,AA, ,30.02
93784,20130807,1954,11,M,M,81,27.2,74,23.4,71,21.7,72,M,M,30.01,30.03,AA, ,30.03
93784,20130807,2054,11,M,M,80,26.7,75,23.9,73,22.8,79,M,M,30.02,30.04,AA, ,30.04
93784,20130807,2154,11,M,M,79,26.1,75,23.8,73,22.8,82,M,M,30.01,30.03,AA,0.02,30.03
93784,20130807,2254,11,M,M,79,26.1,74,23.4,72,22.2,79,M,M,30.02,30.03,AA, ,30.04
93784,20130807,2354,11,M,M,73,22.8,70,20.9,68,20,84,M,M,30.05,30.06,AA,0.12,30.07
93784,20130808,54,11,M,M,73,22.8,71,21.6,70,21.1,90,M,M,30.02,30.03,AA,0.2,30.04
93784,20130808,154,11,M,M,74,23.3,72,22.2,71,21.7,90,M,M,30.01,30.02,AA, ,30.03
93784,20130808,254,11,M,M,75,23.9,72,22.4,71,21.7,87,M,M,30,30.02,AA, ,30.02
93784,20130808,354,11,M,M,75,23.9,72,22.4,71,21.7,87,M,M,29.99,30.01,AA, ,30.01
93784,20130808,454,11,M,M,75,23.9,72,22.4,71,21.7,87,M,M,30,30.01,AA, ,30.02
93784,20130808,554,11,M,M,75,23.9,73,22.7,72,22.2,90,M,M,30.02,30.04,AA, ,30.04
93784,20130808,654,11,M,M,77,25,74,23.4,73,22.8,88,M,M,30.02,30.04,AA, ,30.04
93784,20130808,754,11,M,M,79,26.1,74,23.4,72,22.2,79,M,M,30.02,30.04,AA, ,30.04
93784,20130808,854,11,M,M,82,27.8,75,23.9,72,22.2,72,M,M,30.02,30.03,AA, ,30.04
93784,20130808,954,11,M,M,85,29.4,75,24,71,21.7,63,M,M,30.01,30.03,AA, ,30.03
93784,20130808,1054,11,M,M,87,30.6,76,24.4,71,21.7,59,M,M,30,30.02,AA, ,30.02
93784,20130808,1154,11,M,M,88,31.1,76,24.5,71,21.7,57,M,M,30,30.02,AA, ,30.02
93784,20130808,1254,11,M,M,90,32.2,76,24.5,70,21.1,52,M,M,29.99,30.01,AA, ,30.01
93784,20130808,1354,11,M,M,84,28.9,78,25.3,75,23.9,74,M,M,30,30.02,AA,0.04,30.02
93784,20130808,1454,11,M,M,88,31.1,77,24.9,72,22.2,59,M,M,29.97,29.99,AA, ,29.99
93784,20130808,1554,11,M,M,87,30.6,75,24,70,21.1,57,M,M,29.97,29.98,AA, ,29.99
93784,20130808,1654,11,M,M,85,29.4,77,24.7,73,22.8,67,M,M,29.97,29.98,AA, ,29.99
93784,20130808,1754,11,M,M,76,24.4,73,22.5,71,21.7,85,M,M,29.95,29.97,AA,0.1,29.97
93784,20130808,1854,11,M,M,77,25,74,23.1,72,22.2,85,M,M,29.97,29.99,AA, ,29.99
93784,20130808,1954,11,M,M,78,25.6,75,24,74,23.3,88,M,M,29.99,30.01,AA, ,30.01
93784,20130808,2054,11,M,M,79,26.1,76,24.5,75,23.9,88,M,M,29.99,30.01,AA, ,30.01
93784,20130808,2154,11,M,M,79,26.1,76,24.5,75,23.9,88,M,M,29.99,30,AA,0.01,30.01
93784,20130808,2254,11,M,M,79,26.1,76,24.5,75,23.9,88,M,M,29.97,29.99,AA, ,29.99
93784,20130808,2354,11,M,M,79,26.1,76,24.5,75,23.9,88,M,M,29.96,29.98,AA, ,29.98
93784,20130809,54,11,M,M,79,26.1,76,24.1,74,23.3,85,M,M,29.95,29.96,AA, ,29.97
93784,20130809,154,11,M,M,79,26.1,76,24.1,74,23.3,85,M,M,29.93,29.95,AA, ,29.95
93784,20130809,254,11,M,M,79,26.1,76,24.1,74,23.3,85,M,M,29.92,29.94,AA, ,29.94
93784,20130809,354,11,M,M,79,26.1,76,24.1,74,23.3,85,M,M,29.91,29.93,AA, ,29.93
93784,20130809,454,11,M,M,79,26.1,76,24.1,74,23.3,85,M,M,29.9,29.92,AA, ,29.92
93784,20130809,554,11,M,M,79,26.1,75,23.8,73,22.8,82,M,M,29.9,29.92,AA, ,29.92
93784,20130809,654,11,M,M,81,27.2,75,24.1,73,22.8,77,M,M,29.91,29.93,AA, ,29.93
93784,20130809,754,11,M,M,83,28.3,77,24.8,74,23.3,74,M,M,29.91,29.93,AA, ,29.93
93784,20130809,854,11,M,M,85,29.4,77,25.1,74,23.3,70,M,M,29.9,29.92,AA, ,29.92
93784,20130809,954,11,M,M,89,31.7,78,25.7,74,23.3,61,M,M,29.92,29.93,AA, ,29.94
93784,20130809,1054,11,M,M,90,32.2,77,25.1,72,22.2,56,M,M,29.89,29.91,AA, ,29.91
93784,20130809,1154,11,M,M,90,32.2,77,25.1,72,22.2,56,M,M,29.87,29.88,AA, ,29.89
93784,20130809,1254,11,M,M,90,32.2,77,25.1,72,22.2,56,M,M,29.86,29.88,AA, ,29.88
93784,20130809,1354,11,M,M,91,32.8,77,25,71,21.7,52,M,M,29.84,29.86,AA, ,29.86
93784,20130809,1454,11,M,M,90,32.2,77,24.8,71,21.7,54,M,M,29.83,29.84,AA, ,29.85
93784,20130809,1554,11,M,M,81,27.2,77,25.2,76,24.4,85,M,M,29.79,29.8,AA,0.33,29.81
93784,20130809,1654,11,M,M,84,28.9,78,25.7,76,24.4,77,M,M,29.83,29.85,AA, ,29.85
93784,20130809,1754,11,M,M,86,30,78,25.2,74,23.3,68,M,M,29.85,29.86,AA, ,29.87
93784,20130809,1854,11,M,M,86,30,76,24.2,71,21.7,61,M,M,29.85,29.87,AA, ,29.87
93784,20130809,1954,11,M,M,85,29.4,75,23.7,70,21.1,61,M,M,29.87,29.89,AA, ,29.89
93784,20130809,2054,11,M,M,84,28.9,75,23.9,71,21.7,65,M,M,29.89,29.91,AA, ,29.91
93784,20130809,2154,11,M,M,83,28.3,75,23.7,71,21.7,67,M,M,29.9,29.92,AA, ,29.92
93784,20130809,2254,11,M,M,82,27.8,74,23.2,70,21.1,67,M,M,29.91,29.93,AA, ,29.93
93784,20130809,2354,11,M,M,81,27.2,74,23,70,21.1,69,M,M,29.91,29.93,AA, ,29.93
93784,20130810,54,11,M,M,80,26.7,73,22.9,70,21.1,72,M,M,29.92,29.94,AA, ,29.94
93784,20130810,154,11,M,M,80,26.7,73,22.9,70,21.1,72,M,M,29.94,29.96,AA, ,29.96
93784,20130810,254,11,M,M,80,26.7,73,22.9,70,21.1,72,M,M,29.95,29.97,AA, ,29.97
93784,20130810,354,11,M,M,79,26.1,72,22.4,69,20.6,72,M,M,29.96,29.98,AA, ,29.98
93784,20130810,454,11,M,M,79,26.1,72,22.4,69,20.6,72,M,M,29.98,30,AA, ,30
93784,20130810,554,11,M,M,78,25.6,71,21.5,67,19.4,69,M,M,30,30.01,AA, ,30.02
93784,20130810,654,11,M,M,78,25.6,71,21.5,67,19.4,69,M,M,30.01,30.03,AA, ,30.03
93784,20130810,754,11,M,M,78,25.6,71,21.5,67,19.4,69,M,M,30.02,30.03,AA, ,30.04
93784,20130810,854,11,M,M,79,26.1,68,20.1,62,16.7,56,M,M,30.03,30.05,AA, ,30.05
93784,20130810,954,11,M,M,80,26.7,68,20,61,16.1,52,M,M,30.05,30.06,AA, ,30.07
93784,20130810,1054,11,M,M,82,27.8,68,19.7,59,15,46,M,M,30.05,30.07,AA, ,30.07
93784,20130810,1154,11,M,M,82,27.8,68,19.7,59,15,46,M,M,30.03,30.05,AA, ,30.05
93784,20130810,1254,11,M,M,83,28.3,68,20.2,60,15.6,46,M,M,30.04,30.06,AA, ,30.06
93784,20130810,1354,11,M,M,85,29.4,69,20.6,60,15.6,43,M,M,30.04,30.06,AA, ,30.06
93784,20130810,1454,11,M,M,86,30,70,21,61,16.1,43,M,M,30.02,30.04,AA, ,30.04
93784,20130810,1554,11,M,M,88,31.1,72,22,63,17.2,43,M,M,30,30.02,AA, ,30.02
93784,20130810,1954,11,M,M,82,27.8,69,20.6,62,16.7,51,M,M,30.02,30.04,AA, ,30.04
93784,20130810,2054,11,M,M,81,27.2,71,21.4,65,18.3,58,M,M,30.04,30.06,AA, ,30.06
93784,20130810,2154,11,M,M,79,26.1,70,21,65,18.3,62,M,M,30.05,30.06,AA, ,30.07
93784,20130810,2254,11,M,M,78,25.6,70,21.2,66,18.9,67,M,M,30.06,30.08,AA, ,30.08
93784,20130810,2354,11,M,M,77,25,70,21,66,18.9,69,M,M,30.05,30.07,AA, ,30.07
93784,20130811,54,11,M,M,76,24.4,69,20.5,65,18.3,69,M,M,30.04,30.06,AA, ,30.06
93784,20130811,154,11,M,M,77,25,68,20,63,17.2,62,M,M,30.05,30.07,AA, ,30.07
