Hourly Obs,,,,,,,,,,,,,,,,,,,
Month/Year: 09/2013,,,,,,,,,,,,,,,,,,,
Station Location: BALTIMORE DOWNTOWN (93784),,,,,,,,,,,,,,,,,,,
Lat: 39.281,,,,,,,,,,,,,,,,,,,
Lon: -76.608,,,,,,,,,,,,,,,,,,,
Elev: 20 ft. above sea level,,,,,,,,,,,,,,,,,,,
WBAN,Date,Time,StationType,SkyCondition,Visibility,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,WetBulbCelsius,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,StationPressure,SeaLevelPressure,RecordType,HourlyPrecip,Altimeter
93784,20130901,2054,11,M,M,85,29.4,77,24.7,73,22.8,67,M,M,29.78,29.8,AA, ,29.8
93784,20130901,2154,11,M,M,84,28.9,76,24.6,73,22.8,70,M,M,29.78,29.8,AA, ,29.8
93784,20130901,2254,11,M,M,84,28.9,76,24.6,73,22.8,70,M,M,29.76,29.78,AA, ,29.78
93784,20130901,2354,11,M,M,84,28.9,76,24.6,73,22.8,70,M,M,29.76,29.78,AA, ,29.78
93784,20130902,54,11,M,M,83,28.3,77,24.8,74,23.3,74,M,M,29.76,29.78,AA, ,29.78
93784,20130902,154,11,M,M,81,27.2,74,23,70,21.1,69,M,M,29.76,29.78,AA, ,29.78
93784,20130902,254,11,M,M,81,27.2,73,22.7,69,20.6,67,M,M,29.74,29.76,AA, ,29.76
93784,20130902,354,11,M,M,80,26.7,73,22.5,69,20.6,69,M,M,29.73,29.75,AA, ,29.75
93784,20130902,454,11,M,M,78,25.6,72,22.2,69,20.6,74,M,M,29.75,29.77,AA, ,29.77
93784,20130902,554,11,M,M,77,25,72,22,69,20.6,76,M,M,29.76,29.78,AA, ,29.78
93784,20130902,654,11,M,M,78,25.6,72,22.2,69,20.6,74,M,M,29.77,29.79,AA, ,29.79
93784,20130902,754,11,M,M,81,27.2,73,22.7,69,20.6,67,M,M,29.78,29.79,AA, ,29.8
93784,20130902,854,11,M,M,84,28.9,74,23.2,69,20.6,61,M,M,29.78,29.79,AA, ,29.8
93784,20130902,954,11,M,M,89,31.7,75,24,69,20.6,52,M,M,29.77,29.79,AA, ,29.79
93784,20130902,1054,11,M,M,90,32.2,75,23.8,68,20,48,M,M,29.76,29.78,AA, ,29.78
93784,20130902,1154,11,M,M,91,32.8,75,24,68,20,47,M,M,29.75,29.77,AA, ,29.77
93784,20130902,1254,11,M,M,91,32.8,75,24,68,20,47,M,M,29.74,29.76,AA, ,29.76
93784,20130902,1354,11,M,M,93,33.9,75,23.9,67,19.4,43,M,M,29.72,29.74,AA, ,29.74
93784,20130902,1454,11,M,M,93,33.9,75,23.6,66,18.9,41,M,M,29.72,29.73,AA, ,29.74
93784,20130902,1554,11,M,M,93,33.9,75,23.6,66,18.9,41,M,M,29.7,29.72,AA, ,29.72
93784,20130902,1654,11,M,M,92,33.3,74,23.5,66,18.9,42,M,M,29.69,29.71,AA, ,29.71
93784,20130902,1754,11,M,M,91,32.8,74,23.3,66,18.9,44,M,M,29.71,29.72,AA, ,29.73
93784,20130902,1854,11,M,M,90,32.2,74,23.5,67,19.4,47,M,M,29.71,29.73,AA, ,29.73
93784,20130902,1954,11,M,M,88,31.1,76,24.2,70,21.1,55,M,M,29.71,29.73,AA, ,29.73
93784,20130902,2054,11,M,M,86,30,75,23.8,70,21.1,59,M,M,29.73,29.75,AA, ,29.75
93784,20130902,2154,11,M,M,85,29.4,75,24,71,21.7,63,M,M,29.74,29.76,AA, ,29.76
93784,20130902,2254,11,M,M,84,28.9,75,23.9,71,21.7,65,M,M,29.74,29.76,AA, ,29.76
93784,20130902,2354,11,M,M,83,28.3,75,23.7,71,21.7,67,M,M,29.71,29.73,AA, ,29.73
93784,20130903,54,11,M,M,82,27.8,75,23.9,72,22.2,72,M,M,29.72,29.74,AA, ,29.74
93784,20130903,154,11,M,M,81,27.2,75,23.7,72,22.2,74,M,M,29.72,29.74,AA, ,29.74
93784,20130903,254,11,M,M,81,27.2,74,23.4,71,21.7,72,M,M,29.71,29.72,AA, ,29.73
93784,20130903,354,11,M,M,81,27.2,74,23,70,21.1,69,M,M,29.72,29.74,AA, ,29.74
93784,20130903,454,11,M,M,79,26.1,72,22,68,20,69,M,M,29.76,29.78,AA, ,29.78
93784,20130903,554,11,M,M,79,26.1,71,21.3,66,18.9,65,M,M,29.78,29.8,AA, ,29.8
93784,20130903,654,11,M,M,79,26.1,71,21.3,66,18.9,65,M,M,29.8,29.82,AA, ,29.82
93784,20130903,754,11,M,M,80,26.7,69,20.6,63,17.2,56,M,M,29.82,29.83,AA, ,29.84
93784,20130903,854,11,M,M,81,27.2,69,20.7,63,17.2,54,M,M,29.83,29.85,AA, ,29.85
93784,20130903,954,11,M,M,82,27.8,67,19.2,57,13.9,43,M,M,29.83,29.85,AA, ,29.85
93784,20130903,1054,11,M,M,85,29.4,67,19.4,56,13.3,37,M,M,29.82,29.84,AA, ,29.84
93784,20130903,1154,11,M,M,85,29.4,68,19.7,57,13.9,39,M,M,29.83,29.85,AA, ,29.85
93784,20130903,1254,11,M,M,86,30,68,19.9,57,13.9,37,M,M,29.83,29.85,AA, ,29.85
93784,20130903,1354,11,M,M,85,29.4,67,19.4,56,13.3,37,M,M,29.82,29.83,AA, ,29.84
93784,20130903,1454,11,M,M,86,30,67,19.4,55,12.8,35,M,M,29.8,29.82,AA, ,29.82
93784,20130903,1554,11,M,M,87,30.6,68,19.8,56,13.3,35,M,M,29.8,29.82,AA, ,29.82
93784,20130903,1654,11,M,M,86,30,66,18.8,53,11.7,32,M,M,29.82,29.84,AA, ,29.84
93784,20130903,1754,11,M,M,84,28.9,65,18.2,52,11.1,33,M,M,29.84,29.86,AA, ,29.86
93784,20130903,1854,11,M,M,83,28.3,64,17.8,51,10.6,33,M,M,29.86,29.88,AA, ,29.88
93784,20130903,1954,11,M,M,80,26.7,64,17.7,53,11.7,39,M,M,29.88,29.9,AA, ,29.9
93784,20130903,2054,11,M,M,77,25,64,17.7,55,12.8,47,M,M,29.92,29.94,AA, ,29.94
93784,20130903,2154,11,M,M,74,23.3,62,16.8,54,12.2,50,M,M,29.94,29.95,AA, ,29.96
93784,20130903,2254,11,M,M,73,22.8,61,16,52,11.1,48,M,M,29.94,29.96,AA, ,29.96
93784,20130903,2354,11,M,M,72,22.2,61,15.8,52,11.1,50,M,M,29.94,29.96,AA, ,29.96
93784,20130904,54,11,M,M,71,21.7,61,15.9,53,11.7,53,M,M,29.95,29.97,AA, ,29.97
93784,20130904,154,11,M,M,70,21.1,60,15.6,53,11.7,55,M,M,29.97,29.98,AA, ,29.99
93784,20130904,254,11,M,M,69,20.6,60,15.4,53,11.7,57,M,M,29.99,30,AA, ,30.01
93784,20130904,354,11,M,M,68,20,59,15.2,53,11.7,59,M,M,30,30.01,AA, ,30.02
93784,20130904,454,11,M,M,67,19.4,60,15.3,54,12.2,63,M,M,30,30.02,AA, ,30.02
93784,20130904,554,11,M,M,67,19.4,60,15.3,54,12.2,63,M,M,30.03,30.05,AA, ,30.05
93784,20130904,654,11,M,M,69,20.6,60,15.7,54,12.2,59,M,M,30.05,30.06,AA, ,30.07
93784,20130904,754,11,M,M,72,22.2,62,16.6,55,12.8,55,M,M,30.05,30.07,AA, ,30.07
93784,20130904,854,11,M,M,75,23.9,62,16.7,53,11.7,46,M,M,30.06,30.08,AA, ,30.08
93784,20130904,954,11,M,M,78,25.6,61,16.3,49,9.4,36,M,M,30.05,30.07,AA, ,30.07
93784,20130904,1054,11,M,M,80,26.7,61,16,46,7.8,30,M,M,30.05,30.07,AA, ,30.07
93784,20130904,1154,11,M,M,82,27.8,62,16.9,48,8.9,31,M,M,30.04,30.06,AA, ,30.06
93784,20130904,1254,11,M,M,84,28.9,63,17,47,8.3,28,M,M,30.02,30.04,AA, ,30.04
93784,20130904,1354,11,M,M,85,29.4,63,17.2,47,8.3,27,M,M,30,30.02,AA, ,30.02
93784,20130904,1454,11,M,M,85,29.4,62,16.8,45,7.2,25,M,M,30,30.01,AA, ,30.02
93784,20130904,1554,11,M,M,86,30,64,17.7,48,8.9,27,M,M,29.99,30.01,AA, ,30.01
93784,20130904,1654,11,M,M,84,28.9,62,16.6,45,7.2,26,M,M,30,30.01,AA, ,30.02
93784,20130904,1754,11,M,M,83,28.3,63,17.1,48,8.9,30,M,M,29.99,30.01,AA, ,30.01
93784,20130904,1854,11,M,M,81,27.2,62,16.7,48,8.9,32,M,M,30,30.01,AA, ,30.02
93784,20130904,1954,11,M,M,79,26.1,62,16.8,50,10,36,M,M,30,30.02,AA, ,30.02
93784,20130904,2054,11,M,M,78,25.6,62,16.8,51,10.6,39,M,M,30.01,30.03,AA, ,30.03
93784,20130904,2154,11,M,M,75,23.9,62,16.4,52,11.1,45,M,M,30.03,30.04,AA, ,30.05
93784,20130904,2254,11,M,M,74,23.3,62,16.8,54,12.2,50,M,M,30.02,30.04,AA, ,30.04
93784,20130904,2354,11,M,M,74,23.3,64,17.6,57,13.9,56,M,M,30.02,30.04,AA, ,30.04
93784,20130905,54,11,M,M,72,22.2,63,17.2,57,13.9,59,M,M,30.02,30.04,AA, ,30.04
93784,20130905,154,11,M,M,71,21.7,62,16.4,55,12.8,57,M,M,30.01,30.03,AA, ,30.03
93784,20130905,254,11,M,M,71,21.7,62,16.4,55,12.8,57,M,M,30.01,30.02,AA, ,30.03
93784,20130905,354,11,M,M,71,21.7,61,16.1,54,12.2,55,M,M,30.01,30.03,AA, ,30.03
93784,20130905,454,11,M,M,71,21.7,62,16.4,55,12.8,57,M,M,30.02,30.03,AA, ,30.04
93784,20130905,554,11,M,M,70,21.1,62,16.5,56,13.3,61,M,M,30.02,30.04,AA, ,30.04
93784,20130905,654,11,M,M,73,22.8,63,17.1,56,13.3,55,M,M,30.02,30.04,AA, ,30.04
93784,20130905,754,11,M,M,77,25,64,17.9,56,13.3,48,M,M,30.02,30.03,AA, ,30.04
93784,20130905,854,11,M,M,80,26.7,66,18.8,57,13.9,45,M,M,30.03,30.04,AA, ,30.05
93784,20130905,954,11,M,M,82,27.8,68,19.7,59,15,46,M,M,30.02,30.04,AA, ,30.04
93784,20130905,1054,11,M,M,85,29.4,69,20.3,59,15,41,M,M,30.02,30.03,AA, ,30.04
93784,20130905,1154,11,M,M,85,29.4,69,20.3,59,15,41,M,M,30.01,30.03,AA, ,30.03
93784,20130905,1254,11,M,M,86,30,68,20.2,58,14.4,39,M,M,30,30.02,AA, ,30.02
93784,20130905,1354,11,M,M,87,30.6,68,20.1,57,13.9,36,M,M,29.99,30.01,AA, ,30.01
93784,20130905,1454,11,M,M,86,30,67,19.4,55,12.8,35,M,M,29.99,30,AA, ,30.01
93784,20130905,1554,11,M,M,83,28.3,66,19.1,56,13.3,40,M,M,30,30.02,AA, ,30.02
93784,20130905,1654,11,M,M,82,27.8,67,19.2,57,13.9,43,M,M,30.01,30.02,AA, ,30.03
93784,20130905,1754,11,M,M,82,27.8,67,19.5,58,14.4,44,M,M,30.01,30.03,AA, ,30.03
93784,20130905,1854,11,M,M,81,27.2,66,19,57,13.9,44,M,M,30.03,30.05,AA, ,30.05
93784,20130905,1954,11,M,M,78,25.6,64,17.9,55,12.8,45,M,M,30.07,30.09,AA, ,30.09
93784,20130905,2054,11,M,M,76,24.4,62,16.4,51,10.6,42,M,M,30.1,30.11,AA, ,30.12
93784,20130905,2154,11,M,M,73,22.8,60,15.3,49,9.4,43,M,M,30.11,30.13,AA, ,30.13
93784,20130905,2254,11,M,M,72,22.2,59,14.8,48,8.9,43,M,M,30.12,30.14,AA, ,30.14
93784,20130905,2354,11,M,M,71,21.7,58,14.3,47,8.3,43,M,M,30.15,30.16,AA, ,30.17
93784,20130906,54,11,M,M,69,20.6,58,14.1,48,8.9,47,M,M,30.17,30.19,AA, ,30.19
93784,20130906,154,11,M,M,66,18.9,56,13.4,48,8.9,52,M,M,30.18,30.19,AA, ,30.2
93784,20130906,254,11,M,M,65,18.3,56,13.5,49,9.4,56,M,M,30.18,30.2,AA, ,30.2
93784,20130906,354,11,M,M,64,17.8,55,12.7,47,8.3,54,M,M,30.19,30.21,AA, ,30.21
93784,20130906,454,11,M,M,62,16.7,53,11.5,44,6.7,52,M,M,30.2,30.22,AA, ,30.22
93784,20130906,554,11,M,M,62,16.7,52,11,42,5.6,48,M,M,30.22,30.24,AA, ,30.24
93784,20130906,654,11,M,M,63,17.2,52,11.3,42,5.6,46,M,M,30.24,30.26,AA, ,30.26
93784,20130906,754,11,M,M,65,18.3,53,11.5,41,5,42,M,M,30.25,30.26,AA, ,30.27
93784,20130906,854,11,M,M,67,19.4,54,12.2,42,5.6,40,M,M,30.25,30.27,AA, ,30.27
93784,20130906,954,11,M,M,70,21.1,55,12.5,40,4.4,34,M,M,30.25,30.27,AA, ,30.27
93784,20130906,1054,11,M,M,73,22.8,57,13.6,42,5.6,33,M,M,30.24,30.26,AA, ,30.26
93784,20130906,1154,11,M,M,74,23.3,57,13.6,41,5,31,M,M,30.22,30.24,AA, ,30.24
93784,20130906,1254,11,M,M,77,25,59,14.7,43,6.1,30,M,M,30.19,30.21,AA, ,30.21
93784,20130906,1354,11,M,M,79,26.1,61,16.1,47,8.3,32,M,M,30.17,30.19,AA, ,30.19
93784,20130906,1454,11,M,M,78,25.6,60,15.6,46,7.8,32,M,M,30.15,30.16,AA, ,30.17
93784,20130906,1554,11,M,M,76,24.4,60,15.7,48,8.9,37,M,M,30.14,30.16,AA, ,30.16
93784,20130906,1654,11,M,M,75,23.9,59,15.2,47,8.3,37,M,M,30.14,30.16,AA, ,30.16
93784,20130906,1754,11,M,M,74,23.3,59,15,47,8.3,38,M,M,30.14,30.15,AA, ,30.16
93784,20130906,1854,11,M,M,73,22.8,59,14.8,47,8.3,40,M,M,30.14,30.16,AA, ,30.16
93784,20130906,1954,11,M,M,72,22.2,59,14.8,48,8.9,43,M,M,30.15,30.17,AA, ,30.17
93784,20130906,2054,11,M,M,71,21.7,57,13.6,44,6.7,38,M,M,30.16,30.17,AA, ,30.18
93784,20130906,2154,11,M,M,69,20.6,56,13.2,44,6.7,41,M,M,30.15,30.16,AA, ,30.17
93784,20130906,2254,11,M,M,70,21.1,55,12.9,42,5.6,36,M,M,30.14,30.16,AA, ,30.16
93784,20130906,2354,11,M,M,67,19.4,54,12,41,5,39,M,M,30.14,30.15,AA, ,30.16
93784,20130907,54,11,M,M,67,19.4,55,12.9,45,7.2,45,M,M,30.13,30.14,AA, ,30.15
93784,20130907,154,11,M,M,65,18.3,55,12.7,46,7.8,50,M,M,30.12,30.14,AA, ,30.14
93784,20130907,254,11,M,M,64,17.8,55,12.7,47,8.3,54,M,M,30.11,30.13,AA, ,30.13
93784,20130907,354,11,M,M,65,18.3,56,13.5,49,9.4,56,M,M,30.12,30.13,AA, ,30.14
93784,20130907,454,11,M,M,64,17.8,56,13.5,50,10,61,M,M,30.11,30.13,AA, ,30.13
93784,20130907,554,11,M,M,63,17.2,56,13.2,50,10,63,M,M,30.11,30.12,AA, ,30.13
93784,20130907,654,11,M,M,65,18.3,57,14,51,10.6,61,M,M,30.11,30.12,AA, ,30.13
93784,20130907,754,11,M,M,69,20.6,60,15.4,53,11.7,57,M,M,30.1,30.11,AA, ,30.12
93784,20130907,854,11,M,M,74,23.3,62,16.8,54,12.2,50,M,M,30.09,30.11,AA, ,30.11
93784,20130907,954,11,M,M,78,25.6,63,17.1,52,11.1,40,M,M,30.08,30.1,AA, ,30.1
93784,20130907,1054,11,M,M,80,26.7,63,17.2,51,10.6,37,M,M,30.06,30.08,AA, ,30.08
93784,20130907,1154,11,M,M,84,28.9,64,18,51,10.6,32,M,M,30.03,30.05,AA, ,30.05
93784,20130907,1254,11,M,M,83,28.3,65,18,52,11.1,34,M,M,30.01,30.03,AA, ,30.03
93784,20130907,1354,11,M,M,83,28.3,66,18.8,55,12.8,38,M,M,29.98,30,AA, ,30
93784,20130907,1454,11,M,M,81,27.2,66,19,57,13.9,44,M,M,29.97,29.98,AA, ,29.99
93784,20130907,1554,11,M,M,80,26.7,67,19.4,59,15,49,M,M,29.95,29.97,AA, ,29.97
93784,20130907,1654,11,M,M,80,26.7,67,19.7,60,15.6,51,M,M,29.94,29.96,AA, ,29.96
93784,20130907,1754,11,M,M,79,26.1,68,19.8,61,16.1,54,M,M,29.93,29.95,AA, ,29.95
93784,20130907,1854,11,M,M,79,26.1,67,19.2,59,15,50,M,M,29.93,29.95,AA, ,29.95
93784,20130907,1954,11,M,M,78,25.6,67,19.3,60,15.6,54,M,M,29.93,29.95,AA, ,29.95
93784,20130907,2054,11,M,M,76,24.4,66,18.9,60,15.6,58,M,M,29.94,29.95,AA, ,29.96
93784,20130907,2154,11,M,M,75,23.9,66,19,61,16.1,62,M,M,29.93,29.95,AA, ,29.95
93784,20130907,2254,11,M,M,73,22.8,66,18.6,61,16.1,66,M,M,29.92,29.94,AA, ,29.94
93784,20130907,2354,11,M,M,73,22.8,66,18.6,61,16.1,66,M,M,29.92,29.94,AA, ,29.94
93784,20130908,54,11,M,M,72,22.2,66,18.7,62,16.7,71,M,M,29.91,29.92,AA, ,29.93
93784,20130908,154,11,M,M,73,22.8,67,19.2,63,17.2,71,M,M,29.9,29.92,AA, ,29.92
93784,20130908,254,11,M,M,73,22.8,67,19.2,63,17.2,71,M,M,29.89,29.91,AA, ,29.91
93784,20130908,354,11,M,M,73,22.8,66,18.6,61,16.1,66,M,M,29.89,29.91,AA, ,29.91
93784,20130908,454,11,M,M,74,23.3,65,18.2,59,15,60,M,M,29.9,29.91,AA, ,29.92
93784,20130908,554,11,M,M,73,22.8,65,18.3,60,15.6,64,M,M,29.89,29.91,AA, ,29.91
93784,20130908,654,11,M,M,74,23.3,66,18.8,61,16.1,64,M,M,29.89,29.91,AA, ,29.91
93784,20130908,754,11,M,M,77,25,67,19.4,61,16.1,58,M,M,29.89,29.91,AA, ,29.91
93784,20130908,854,11,M,M,81,27.2,69,20.4,62,16.7,53,M,M,29.88,29.9,AA, ,29.9
93784,20130908,954,11,M,M,85,29.4,70,21.1,62,16.7,46,M,M,29.87,29.89,AA, ,29.89
93784,20130908,1054,11,M,M,86,30,70,21.3,62,16.7,45,M,M,29.87,29.89,AA, ,29.89
93784,20130908,1154,11,M,M,87,30.6,70,20.9,60,15.6,40,M,M,29.86,29.88,AA, ,29.88
93784,20130908,1254,11,M,M,87,30.6,71,21.5,62,16.7,43,M,M,29.86,29.88,AA, ,29.88
93784,20130908,1354,11,M,M,88,31.1,72,21.9,63,17.2,43,M,M,29.86,29.88,AA, ,29.88
93784,20130908,1454,11,M,M,88,31.1,72,21.9,63,17.2,43,M,M,29.86,29.88,AA, ,29.88
93784,20130908,1554,11,M,M,86,30,71,21.6,63,17.2,46,M,M,29.87,29.89,AA, ,29.89
93784,20130908,1654,11,M,M,85,29.4,71,21.8,64,17.8,49,M,M,29.89,29.91,AA, ,29.91
93784,20130908,1754,11,M,M,84,28.9,69,20.7,61,16.1,46,M,M,29.91,29.93,AA, ,29.93
93784,20130908,1854,11,M,M,82,27.8,70,20.9,63,17.2,53,M,M,29.93,29.95,AA, ,29.95
93784,20130908,1954,11,M,M,80,26.7,68,20,61,16.1,52,M,M,29.97,29.99,AA, ,29.99
93784,20130908,2054,11,M,M,77,25,65,18.5,58,14.4,52,M,M,30.01,30.03,AA, ,30.03
93784,20130908,2154,11,M,M,75,23.9,62,16.7,53,11.7,46,M,M,30.03,30.05,AA, ,30.05
93784,20130908,2254,11,M,M,73,22.8,61,16.3,53,11.7,50,M,M,30.05,30.07,AA, ,30.07
93784,20130908,2354,11,M,M,71,21.7,59,15.1,50,10,48,M,M,30.08,30.1,AA, ,30.1
93784,20130909,54,11,M,M,69,20.6,58,14.1,48,8.9,47,M,M,30.09,30.11,AA, ,30.11
93784,20130909,154,11,M,M,68,20,56,13.4,46,7.8,45,M,M,30.1,30.12,AA, ,30.12
93784,20130909,254,11,M,M,66,18.9,55,12.9,46,7.8,49,M,M,30.11,30.13,AA, ,30.13
93784,20130909,354,11,M,M,65,18.3,54,12.4,45,7.2,49,M,M,30.12,30.14,AA, ,30.14
93784,20130909,454,11,M,M,65,18.3,55,12.7,46,7.8,50,M,M,30.14,30.16,AA, ,30.16
93784,20130909,554,11,M,M,65,18.3,55,12.7,46,7.8,50,M,M,30.16,30.18,AA, ,30.18
93784,20130909,654,11,M,M,65,18.3,55,12.7,46,7.8,50,M,M,30.18,30.2,AA, ,30.2
93784,20130909,754,11,M,M,67,19.4,56,13.4,47,8.3,49,M,M,30.19,30.2,AA, ,30.21
93784,20130909,854,11,M,M,69,20.6,58,14.4,49,9.4,49,M,M,30.2,30.22,AA, ,30.22
93784,20130909,954,11,M,M,73,22.8,61,16,52,11.1,48,M,M,30.2,30.22,AA, ,30.22
93784,20130909,1054,11,M,M,75,23.9,63,17,54,12.2,48,M,M,30.19,30.21,AA, ,30.21
93784,20130909,1154,11,M,M,76,24.4,65,18,57,13.9,52,M,M,30.18,30.2,AA, ,30.2
93784,20130909,1254,11,M,M,78,25.6,66,18.7,58,14.4,50,M,M,30.17,30.19,AA, ,30.19
93784,20130909,1354,11,M,M,78,25.6,66,19,59,15,52,M,M,30.15,30.17,AA, ,30.17
93784,20130909,1454,11,M,M,81,27.2,67,19.6,59,15,47,M,M,30.13,30.15,AA, ,30.15
93784,20130909,1554,11,M,M,81,27.2,67,19.6,59,15,47,M,M,30.13,30.15,AA, ,30.15
93784,20130909,1654,11,M,M,80,26.7,68,20,61,16.1,52,M,M,30.12,30.14,AA, ,30.14
93784,20130909,1754,11,M,M,78,25.6,68,20.2,63,17.2,60,M,M,30.12,30.14,AA, ,30.14
93784,20130909,1854,11,M,M,77,25,68,20,63,17.2,62,M,M,30.12,30.14,AA, ,30.14
93784,20130909,1954,11,M,M,77,25,68,20,63,17.2,62,M,M,30.13,30.15,AA, ,30.15
93784,20130909,2054,11,M,M,77,25,69,20.7,65,18.3,67,M,M,30.14,30.16,AA, ,30.16
93784,20130909,2154,11,M,M,77,25,70,21,66,18.9,69,M,M,30.14,30.16,AA, ,30.16
93784,20130909,2254,11,M,M,77,25,70,21.3,67,19.4,71,M,M,30.14,30.16,AA, ,30.16
93784,20130909,2354,11,M,M,76,24.4,71,21.5,68,20,76,M,M,30.14,30.15,AA, ,30.16
93784,20130910,54,11,M,M,76,24.4,71,21.5,68,20,76,M,M,30.13,30.15,AA, ,30.15
93784,20130910,154,11,M,M,75,23.9,70,21.3,68,20,79,M,M,30.13,30.14,AA, ,30.15
93784,20130910,254,11,M,M,75,23.9,71,21.6,69,20.6,82,M,M,30.12,30.14,AA, ,30.14
93784,20130910,354,11,M,M,75,23.9,71,21.6,69,20.6,82,M,M,30.12,30.14,AA, ,30.14
93784,20130910,454,11,M,M,75,23.9,71,21.6,69,20.6,82,M,M,30.14,30.15,AA, ,30.16
93784,20130910,554,11,M,M,75,23.9,71,21.6,69,20.6,82,M,M,30.15,30.17,AA, ,30.17
93784,20130910,654,11,M,M,76,24.4,71,21.8,69,20.6,79,M,M,30.15,30.17,AA, ,30.17
93784,20130910,754,11,M,M,78,25.6,72,22.2,69,20.6,74,M,M,30.14,30.16,AA, ,30.16
93784,20130910,854,11,M,M,81,27.2,74,23.1,70,21.1,69,M,M,30.16,30.18,AA, ,30.18
93784,20130910,954,11,M,M,86,30,75,23.9,70,21.1,59,M,M,30.16,30.17,AA, ,30.18
93784,20130910,1054,11,M,M,89,31.7,76,24.3,70,21.1,54,M,M,30.13,30.15,AA, ,30.15
93784,20130910,1154,11,M,M,90,32.2,77,24.8,71,21.7,54,M,M,30.12,30.13,AA, ,30.14
93784,20130910,1254,11,M,M,92,33.3,77,25.1,71,21.7,50,M,M,30.1,30.11,AA, ,30.12
93784,20130910,1354,11,M,M,92,33.3,78,25.4,72,22.2,52,M,M,30.08,30.1,AA, ,30.1
93784,20130910,1454,11,M,M,92,33.3,78,25.4,72,22.2,52,M,M,30.07,30.09,AA, ,30.09
93784,20130910,1554,11,M,M,91,32.8,78,25.6,73,22.8,56,M,M,30.06,30.08,AA, ,30.08
93784,20130910,1654,11,M,M,91,32.8,78,25.6,73,22.8,56,M,M,30.06,30.08,AA, ,30.08
93784,20130910,1754,11,M,M,90,32.2,78,25.5,73,22.8,57,M,M,30.06,30.08,AA, ,30.08
93784,20130910,1854,11,M,M,87,30.6,77,25.1,73,22.8,63,M,M,30.08,30.09,AA, ,30.1
93784,20130910,1954,11,M,M,87,30.6,76,24.4,71,21.7,59,M,M,30.1,30.11,AA, ,30.12
93784,20130910,2054,11,M,M,86,30,76,24.2,71,21.7,61,M,M,30.12,30.14,AA, ,30.14
93784,20130910,2154,11,M,M,85,29.4,76,24.4,72,22.2,65,M,M,30.13,30.14,AA, ,30.15
93784,20130910,2254,11,M,M,84,28.9,76,24.2,72,22.2,67,M,M,30.13,30.14,AA, ,30.15
